FROM_GEO,TO_GEO,FROM_LOC,TO_LOC,Regions,Di,Smin,Smean,Smax,xi,tip,ci
dhzj,dhzh,"(27.761675128475776, -80.136679058753941)","(27.591331887123182, -80.077662477863356)","(0.0, 0.0)",12.314564618331696,4.2184407999999998,7.5868798090909104,9.4914918000000004,0.255259123228,0.0,0.0
dhzh,dhz5,"(27.591331887123182, -80.077662477863356)","(27.415119925720315, -80.020391651299306)","(0.0, 0.0)",12.674450059826109,4.3213295999999994,6.8592533333333332,8.3339928000000008,0.092741759647,0.0,0.0
dhz5,dhz4,"(27.415119925720315, -80.020391651299306)","(27.237655751445779, -79.967410752675249)","(0.0, 0.0)",12.689111727249191,5.3502175999999997,6.7966626466666664,9.3114364000000016,0.071804130844,0.0,0.0
dhz4,dhz1,"(27.237655751445779, -79.967410752675249)","(27.07005069796427, -79.91737323730807)","(0.0, 0.0)",11.985384010436249,5.3759397999999994,6.8327567015053763,9.5172139999999992,0.372815730549,0.0,0.0
dhz1,dhz0,"(27.07005069796427, -79.91737323730807)","(26.888054877829667, -79.893248585208582)","(0.0, 0.0)",12.66569809677739,2.1863869999999999,4.0400448967741935,8.8998812000000012,0.917421331236,0.0,0.0
dhz0,dhxp,"(26.888054877829667, -79.893248585208582)","(26.71744224536241, -79.884270317766735)","(0.0, 0.0)",11.80451512221212,0.87455480000000008,3.6720954889051791,9.1313810000000011,0.198073923503,0.0,0.0
dhxp,dhxn,"(26.71744224536241, -79.884270317766735)","(26.538814849912743, -79.904678665779628)","(0.0, 0.0)",12.409659036406527,1.6204986000000003,6.2758059397407804,10.1859912,0.557056408477,0.0,0.0
dhxn,dhxj,"(26.538814849912743, -79.904678665779628)","(26.366828824387689, -79.934188333488606)","(0.0, 0.0)",12.0258661148591,1.1317768000000001,6.6213943317541339,10.931934999999999,0.0220881074401,0.0,0.0
dhxj,dhxh,"(26.366828824387689, -79.934188333488606)","(26.187007935179622, -79.978227034422247)","(0.0, 0.0)",12.724047435614853,0.38583299999999998,3.9005772481419321,10.931934999999999,0.8649656854,0.0,0.0
dhxh,dhx5,"(26.187007935179622, -79.978227034422247)","(26.015360722753741, -80.020263976222537)","(0.0, 0.0)",12.146525793335456,0.10288879999999999,3.3486656337043383,11.394934599999999,2.02852341494,0.0,0.0
dhx5,dhx4,"(26.015360722753741, -80.020263976222537)","(25.828184789540817, -79.987257824693131)","(0.0, 0.0)",13.097932422025757,0.10288879999999999,4.6525822969031783,8.6169370000000001,1.23553545074,0.0,0.0
dhx4,dhx1,"(25.828184789540817, -79.987257824693131)","(25.661820392219386, -79.943089776010126)","(0.0, 0.0)",11.822097549128223,0.79738819999999999,4.94033976816924,8.4626038000000019,0.393189583148,0.0,0.0
dhx1,dhx0,"(25.661820392219386, -79.943089776010126)","(25.483572823660715, -79.895766866706907)","(0.0, 0.0)",12.667524257335229,2.9066086000000007,7.4576648291448517,11.523545600000002,0.480061417714,0.0,0.0
dhx0,dhrp,"(25.483572823660715, -79.895766866706907)","(25.311989061812831, -79.879258567631013)","(0.0, 0.0)",11.90333726964335,3.292441600000001,7.5359046761904747,10.9062128,0.175844777239,0.0,0.0
dhrp,dhrn,"(25.311989061812831, -79.879258567631013)","(25.135185935438493, -79.890410018162228)","(0.0, 0.0)",12.239232641907495,3.5753858000000003,7.469149442857141,10.5718242,0.114459567756,0.0,0.0
dhrn,dhrj,"(25.135185935438493, -79.890410018162228)","(24.958382809064155, -79.901561468693458)","(0.0, 0.0)",12.239290229254241,4.9643846000000007,7.3956160000000004,9.3114363999999981,0.147722036176,0.0,0.0
dhrj,dhrh,"(24.958382809064155, -79.901561468693458)","(24.783047279335577, -80.046782843376008)","(0.0, 0.0)",15.157852501538667,5.7103283999999999,7.3822714000000005,8.6683813999999977,0.143044063153,0.0,0.0
dhrh,dhqu,"(24.783047279335577, -80.046782843376008)","(24.720360685782655, -80.161566538654967)","(0.0, 0.0)",8.406596567904947,5.2473288,8.2297968827586221,9.2085475999999993,0.0186864557242,0.0,0.0
dhqu,dhqs,"(24.720360685782655, -80.161566538654967)","(24.7412109375, -80.5078125)","(0.0, 0.0)",21.782957601512024,4.3984962000000003,7.7288607983141766,10.4946576,0.230008107717,0.0,0.0
dhqs,dhqt,"(24.7412109375, -80.5078125)","(24.785604671556122, -80.618796835140301)","(0.0, 0.0)",7.6109366398393,4.9643846000000007,7.688651382222222,10.571824199999998,0.252999441631,0.0,0.0
dhqt,dhqm,"(24.785604671556122, -80.618796835140301)","(24.895916374362244, -80.860047632334187)","(0.0, 0.0)",16.943064872344735,5.1573011000000015,7.8655629577777777,9.8644636999999982,0.112159026766,0.0,0.0
dhqm,dhqq,"(24.895916374362244, -80.860047632334187)","(24.962058553890305, -81.015874123086732)","(0.0, 0.0)",10.783103899474495,5.1315789000000009,7.8427880931944447,10.66828245,0.0671805087164,0.0,0.0
dhqq,dhqn,"(24.962058553890305, -81.015874123086732)","(25.0927734375, -81.2109375)","(0.0, 0.0)",15.19321829744719,5.4659675000000014,8.1510615151388901,10.861198949999999,0.310640194655,0.0,0.0
dhqn,dhqp,"(25.0927734375, -81.2109375)","(25.137167171556122, -81.240533322704081)","(0.0, 0.0)",3.58383253609434,5.0158290000000001,8.0170295122126447,10.7261574,0.0678335008812,0.0,0.0
dhqp,dhw0,"(25.137167171556122, -81.240533322704081)","(25.314742107780614, -81.30689971301021)","(0.0, 0.0)",12.955160903962602,2.1992481000000002,3.8774968287652158,6.4562721999999999,1.19970248936,0.0,0.0
dhw0,dhw1,"(25.314742107780614, -81.30689971301021)","(25.489850725446427, -81.40061981823979)","(0.0, 0.0)",13.442424676553788,1.0546102000000004,1.2482940194121916,3.2024138999999998,1.81806032805,0.0,0.0
dhw1,dhtc,"(25.489850725446427, -81.40061981823979)","(25.626395089285715, -81.566087372448976)","(0.0, 0.0)",13.981935751911916,2.7008310000000004,3.3154342569283179,4.9193707500000006,0.494014575514,0.0,0.0
dhtc,dhtf,"(25.626395089285715, -81.566087372448976)","(25.668770926339285, -81.618552694515301)","(0.0, 0.0)",4.3888698743658985,3.8840521999999997,5.0053924115686987,6.7842302500000002,0.100943322925,0.0,0.0
dhtf,dhtg,"(25.668770926339285, -81.618552694515301)","(25.840964803890305, -81.797921316964292)","(0.0, 0.0)",16.318409502763807,5.3159213333333328,6.5165764688888892,8.1968077333333333,0.0616326064635,0.0,0.0
dhtg,dhtu,"(25.840964803890305, -81.797921316964292)","(26.015849210778061, -81.888502471301024)","(0.0, 0.0)",13.333722974950337,5.9707656749999991,7.1406903731770832,8.6908883250000013,0.332012260561,0.0,0.0
dhtu,dhts,"(26.015849210778061, -81.888502471301024)","(26.103515625, -81.9140625)","(0.0, 0.0)",6.263247784178948,5.5999372916666665,7.0565082217534734,8.7187540416666689,0.0142285772053,0.0,0.0
dhts,dhtt,"(26.103515625, -81.9140625)","(26.194545200892858, -81.96607940051021)","(0.0, 0.0)",7.070687801989432,5.2291089083333322,6.9723260703298617,8.7466197583333347,0.0865613409284,0.0,0.0
dhtt,dhtw,"(26.194545200892858, -81.96607940051021)","(26.370326450892858, -82.195671237244895)","(0.0, 0.0)",18.708532686333275,4.8582805249999996,6.8881439189062501,8.7744854750000023,0.419886084787,0.0,0.0
dhtw,dhtq,"(26.370326450892858, -82.195671237244895)","(26.4111328125, -82.265625)","(0.0, 0.0)",5.168169951029202,4.4874521416666653,6.8039617674826403,8.8023511916666699,0.00508524157541,0.0,0.0
dhtq,dhtr,"(26.4111328125, -82.265625)","(26.545659279336736, -82.351721938775512)","(0.0, 0.0)",10.715039506401093,4.1166237583333327,6.7197796160590286,8.8302169083333375,0.0947714612363,0.0,0.0
dhtr,dhv2,"(26.545659279336736, -82.351721938775512)","(26.721104213169642, -82.432437818877546)","(0.0, 0.0)",13.110814598002149,3.7457953749999993,6.635597464635417,8.8580826250000015,0.391989722243,0.0,0.0
dhv2,dhv3,"(26.721104213169642, -82.432437818877546)","(26.896100725446427, -82.544991629464292)","(0.0, 0.0)",13.945590503296788,3.3749669916666667,6.5514153132118054,8.8859483416666691,0.467928182928,0.0,0.0
dhv3,dhv1,"(26.896100725446427, -82.544991629464292)","(27.0263671875, -82.6171875)","(0.0, 0.0)",10.041629816708536,3.1895528,6.5093242375000004,8.8998812000000029,0.384843962221,0.0,0.0
dhv1,dhv4,"(27.0263671875, -82.6171875)","(27.071209343112244, -82.639608577806129)","(0.0, 0.0)",3.3925623512199374,3.2067009333333329,6.2861305645833339,8.4969000666666687,0.0879211798701,0.0,0.0
dhv4,dhv5,"(27.071209343112244, -82.639608577806129)","(27.247439014668366, -82.749920280612244)","(0.0, 0.0)",13.941280180715948,3.2409971999999998,5.8397432187500007,7.6909378000000013,0.344716744702,0.0,0.0
dhv5,dhvh,"(27.247439014668366, -82.749920280612244)","(27.423220264668366, -82.79296875)","(0.0, 0.0)",12.432899844455893,3.2752934666666667,5.3933558729166675,6.8849755333333338,0.380739212382,0.0,0.0
dhvh,dhvj,"(27.423220264668366, -82.79296875)","(27.600795200892858, -82.663823341836732)","(0.0, 0.0)",14.604311149046156,1.6462207999999998,5.1375147923076927,7.7938266000000009,0.869381434283,0.0,0.0
dhvj,dhvm,"(27.600795200892858, -82.663823341836732)","(27.643395248724488, -82.615393813775512)","(0.0, 0.0)",4.178902403641573,0.0,3.7125936095490726,8.2311040000000002,0.0381519965129,0.0,0.0
dhvm,dhvq,"(27.643395248724488, -82.615393813775512)","(27.79541015625, -82.4853515625)","(0.0, 1.0)",13.178758952860578,0.0,1.2861986972413799,5.7874950000000016,0.562210846332,5.15306537606,207.006905476
