FROM_GEO,TO_GEO,FROM_LOC,TO_LOC,Regions,Di,Smin,Smean,Smax,xi,tip,ci
drmcr,drmcn,"(41.006132334100471, -70.324187090026243)","(40.997524424796502, -70.364859908260001)","(0.0, 0.0)",2.203276732,1.28611,1.700783042,1.8905817,0.453447917,0,0
drmcn,drmcj,"(40.997524424796502, -70.364859908260001)","(40.988916515492527, -70.405532726493746)","(0.0, 0.0)",2.203543493,1.268961867,1.872939908,2.0963593,0.289007105,0,0
drmcj,drmch,"(40.988916515492527, -70.405532726493746)","(40.980308606188558, -70.446205544727505)","(0.0, 0.0)",2.203810211,1.371850667,1.650481851,1.8262762,0.738797329,0,0
drmch,drmc5,"(40.980308606188558, -70.446205544727505)","(40.967396742232602, -70.507214772078129)","(0.0, 0.0)",3.306215274,1.2989711,1.416591705,2.0449149,0.270912134,0,0
drmc5,drmc4,"(40.967396742232602, -70.507214772078129)","(40.958788832928626, -70.547887590311873)","(0.0, 0.0)",2.204476814,1.2989711,1.442313905,2.0449149,0.038396845,0,0
drmc4,drmbf,"(40.958788832928626, -70.547887590311873)","(40.954484878276645, -70.568223999428753)","(0.0, 0.0)",1.10233838,1.0031658,1.081189807,1.157499,0.334415548,0,0
drmbf,drmbc,"(40.954484878276645, -70.568223999428753)","(40.950180923624657, -70.588560408545618)","(0.0, 0.0)",1.102405016,0.5658884,0.608758733,0.6687772,0.062427125,0,0
drmbc,drmbb,"(40.950180923624657, -70.588560408545618)","(40.941573014320689, -70.629233226779377)","(0.0, 0.0)",2.205009901,0.5658884,0.608758733,0.6687772,2.513711048,0,0
drmbb,drm8z,"(40.941573014320689, -70.629233226779377)","(40.932965105016713, -70.669906045013121)","(0.0, 0.0)",2.205276379,2.29442024,2.950429875,3.31301936,0.407050578,0,0
drm8z,drm8y,"(40.932965105016713, -70.669906045013121)","(40.924357195712744, -70.71057886324688)","(0.0, 0.0)",2.205542813,2.26869804,3.271567645,3.75029676,0.442545392,0,0
drm8y,drm8t,"(40.924357195712744, -70.71057886324688)","(40.911445331756788, -70.771588090597504)","(0.0, 0.0)",3.308813645,1.779118833,2.385552176,2.717979133,0.439792967,0,0
drm8t,drm8s,"(40.911445331756788, -70.771588090597504)","(40.902837422452819, -70.812260908831249)","(0.0, 0.0)",2.206208707,2.846590133,3.308384817,4.010519683,0.48795346,0,0
drm8s,drm8e,"(40.902837422452819, -70.812260908831249)","(40.894229513148844, -70.852933727064993)","(0.0, 0.0)",2.206474989,5.3888009,5.788838178,6.33409175,0.29765186,0,0
drm8e,drm8d,"(40.894229513148844, -70.852933727064993)","(40.885621603844875, -70.893606545298752)","(0.0, 0.0)",2.206741226,8.1282152,8.4809768,8.5397704,0.106899765,0,0
drm8d,drm89,"(40.885621603844875, -70.893606545298752)","(40.877013694540906, -70.934279363532497)","(0.0, 0.0)",2.207007421,6.6106054,6.79213064,6.8421052,0.121622418,0,0
drm89,drm82,"(40.877013694540906, -70.934279363532497)","(40.868405785236931, -70.974952181766255)","(0.0, 0.0)",2.207273571,3.1638306,4.137844573,4.9643846,0.070442536,0,0
drm82,drm2r,"(40.868405785236931, -70.974952181766255)","(40.859797875932962, -71.015625)","(0.0, 0.0)",2.207539678,3.086664,4.055533533,4.8614958,0.408128885,0,0
drm2r,drm2q,"(40.859797875932962, -71.015625)","(40.867735294224147, -71.062260841836732)","(0.0, 0.0)",2.498517347,5.2216066,5.22675104,5.2473288,0.069311586,0,0
drm2q,drm2w,"(40.867735294224147, -71.062260841836732)","(40.869719648796945, -71.073919802295919)","(0.0, 0.0)",0.62458481,5.3244954,5.334316604,5.3759398,0.009560859,0,0
drm2w,drm2t,"(40.869719648796945, -71.073919802295919)","(40.875672712515339, -71.108896683673464)","(0.0, 0.0)",1.873647525,4.3213296,4.448186814,5.1701622,0.250484551,0,0
drm2t,drm2s,"(40.875672712515339, -71.108896683673464)","(40.883610130806524, -71.15553252551021)","(0.0, 0.0)",2.497947242,3.582735,3.89403163,5.1554638,0.041317699,0,0
drm2s,drm2e,"(40.883610130806524, -71.15553252551021)","(40.891547549097709, -71.202168367346943)","(0.0, 0.0)",2.497662123,3.7885126,4.670699169,5.7213522,0.296768396,0,0
drm2e,drm2d,"(40.891547549097709, -71.202168367346943)","(40.897500612816103, -71.237145248724488)","(0.0, 0.0)",1.873059467,5.1958844,5.888954789,6.3791056,0.215863742,0,0
drm2d,drm29,"(40.897500612816103, -71.237145248724488)","(40.905438031107288, -71.28378109056122)","(0.0, 0.0)",2.497163059,5.4273842,5.687464222,6.2504946,0.33628719,0,0
drm29,drm2b,"(40.905438031107288, -71.28378109056122)","(40.913375449398472, -71.330416932397952)","(0.0, 0.0)",2.49687782,4.0126632,5.055433022,6.2762168,0.180728853,0,0
drm2b,drm0z,"(40.913375449398472, -71.330416932397952)","(40.921312867689657, -71.377052774234699)","(0.0, 0.0)",2.496592536,2.057776,4.871805094,6.9192718,0.224337946,0,0
drm0z,drm0y,"(40.921312867689657, -71.377052774234699)","(40.927265931408051, -71.412029655612244)","(0.0, 0.0)",1.872257169,2.2892758,5.015114494,7.8967154,0.232498088,0,0
drm0y,drm0v,"(40.927265931408051, -71.412029655612244)","(40.935203349699236, -71.458665497448976)","(0.0, 0.0)",2.496093184,4.6042738,5.916106,7.6394934,0.176077961,0,0
drm0v,drm0u,"(40.935203349699236, -71.458665497448976)","(40.943140767990421, -71.505301339285708)","(0.0, 0.0)",2.495807779,5.14444,5.78235056,6.0189948,0.146390197,0,0
drm0u,drm0g,"(40.943140767990421, -71.505301339285708)","(40.951078186281613, -71.551937181122454)","(0.0, 0.0)",2.495522331,4.9643846,5.068181242,5.8903838,0.204936798,0,0
drm0g,drm0f,"(40.951078186281613, -71.551937181122454)","(40.95703125, -71.5869140625)","(0.0, 0.0)",1.871454407,4.7843292,5.206223716,6.816383,0.07297909,0,0
drm0f,drm14,"(40.95703125, -71.5869140625)","(40.958824936224488, -71.590501434948976)","(0.0, 0.0)",0.224556102,5.4788286,5.876297833,6.7392164,0.008268897,0,0
drm14,drm11,"(40.958824936224488, -71.590501434948976)","(40.980349170918366, -71.633549904336732)","(0.0, 0.0)",2.694342239,6.2762168,6.472195467,6.7392164,0.031825658,0,0
drm11,drm12,"(40.980349170918366, -71.633549904336732)","(41.001873405612244, -71.676598373724488)","(0.0, 0.0)",2.693731136,5.2473288,5.964153751,6.7777997,0.067570044,0,0
drm12,drkcr,"(41.001873405612244, -71.676598373724488)","(41.023397640306122, -71.719646843112244)","(0.0, 0.0)",2.693119829,4.15156308,5.307596994,6.50385827,0.098646593,0,0
drkcr,drkcq,"(41.023397640306122, -71.719646843112244)","(41.044921875, -71.7626953125)","(0.0, 0.0)",2.692508319,4.32647404,5.476016246,6.59903041,0.250260277,0,0
drkcq,drkcw,"(41.044921875, -71.7626953125)","(41.06689453125, -71.78466796875)","(0.0, 0.0)",1.901953438,4.501385,5.644435498,6.69420255,0.21406109,0,0
drkcw,drkct,"(41.06689453125, -71.78466796875)","(41.0723876953125, -71.806640625)","(0.0, 0.0)",1.20618883,4.67629596,5.812854751,6.78937469,0.098935949,0,0
drkct,drkcs,"(41.0723876953125, -71.806640625)","(41.0888671875, -71.8505859375)","(0.0, 0.0)",2.557044432,4.85120692,5.981274003,6.88454683,0.06745779,0,0
drkcs,drkcu,"(41.0888671875, -71.8505859375)","(41.089764030612244, -71.853276466836732)","(0.0, 0.0)",0.153242836,5.02611788,6.149693255,6.97971897,0.016444974,0,0
drkcu,drkcg,"(41.089764030612244, -71.853276466836732)","(41.104113520408163, -71.896324936224488)","(0.0, 0.0)",2.451647386,5.20102884,6.318112508,7.07489111,0.302398511,0,0
drkcg,drkcf,"(41.104113520408163, -71.896324936224488)","(41.118463010204081, -71.939373405612244)","(0.0, 0.0)",2.451199395,5.3759398,6.48653176,7.17006325,0.218580729,0,0
drkcf,drkcc,"(41.118463010204081, -71.939373405612244)","(41.1328125, -71.982421875)","(0.0, 0.0)",2.450751291,5.55085076,6.654951012,7.26523539,0.101928901,0,0
drkcc,drkf1,"(41.1328125, -71.982421875)","(41.143798828125, -72.00439453125)","(0.0, 0.0)",1.372789452,5.72576172,6.823370265,7.36040753,0.148591046,0,0
drkf1,drkf0,"(41.143798828125, -72.00439453125)","(41.143798828125, -72.026815609056129)","(0.0, 0.0)",1.166930178,4.8614958,5.747850021,6.696346067,0.051493941,0,0
drkf0,drkdp,"(41.143798828125, -72.026815609056129)","(41.147610411352041, -72.071209343112244)","(0.0, 0.0)",2.325423683,4.2184408,6.063434134,7.210790067,0.288946589,0,0
drkdp,drkdn,"(41.147610411352041, -72.071209343112244)","(41.15478515625, -72.1142578125)","(0.0, 0.0)",2.294475482,5.14444,7.31512574,8.2182429,0.235720619,0,0
drkdn,drkdj,"(41.15478515625, -72.1142578125)","(41.157587790975768, -72.159099968112244)","(0.0, 0.0)",2.341445079,5.4531064,7.046650278,8.0639097,0.170540045,0,0
drkdj,drkdh,"(41.157587790975768, -72.159099968112244)","(41.1602783203125, -72.2021484375)","(0.0, 0.0)",2.247693735,5.14444,7.001797192,8.1282152,0.033009073,0,0
drkdh,drkd5,"(41.1602783203125, -72.2021484375)","(41.1767578125, -72.24609375)","(0.0, 0.0)",2.554301339,5.1701622,6.550816596,7.6137712,0.04182682,0,0
drkd5,drkd4,"(41.1767578125, -72.24609375)","(41.1767578125, -72.290935905612244)","(0.0, 0.0)",2.332686973,5.31806485,6.217499754,7.0607439,0.187036978,0,0
drkd4,drkd1,"(41.1767578125, -72.290935905612244)","(41.1767578125, -72.333984375)","(0.0, 0.0)",2.239379496,5.90967545,6.569240632,7.300817767,0.236613767,0,0
drkd1,drkd0,"(41.1767578125, -72.333984375)","(41.169358856823976, -72.378378109056129)","(0.0, 0.0)",2.365425556,6.3533834,6.891304011,7.750956267,0.214931059,0,0
drkd0,drk6p,"(41.169358856823976, -72.378378109056129)","(41.165771484375, -72.422771843112244)","(0.0, 0.0)",2.322953272,5.6846062,6.606318367,7.845271,0.256981071,0,0
drk6p,drk6n,"(41.165771484375, -72.422771843112244)","(41.165771484375, -72.4658203125)","(0.0, 0.0)",2.239755055,5.658884,6.632040567,7.8195488,0.225916536,0,0
drk6n,drk6j,"(41.165771484375, -72.4658203125)","(41.169583067602041, -72.511559311224488)","(0.0, 0.0)",2.394206913,6.0704392,6.910697733,7.8195488,0.091482642,0,0
drk6j,drk6h,"(41.169583067602041, -72.511559311224488)","(41.173170440051024, -72.554607780612244)","(0.0, 0.0)",2.253245523,6.1218836,7.1636327,7.7681044,0.013754601,0,0
drk6h,drk65,"(41.173170440051024, -72.554607780612244)","(41.1767578125, -72.59765625)","(0.0, 0.0)",2.253123632,6.6106054,7.2114025,7.3565492,0.176183079,0,0
drk65,drk67,"(41.1767578125, -72.59765625)","(41.177206234056122, -72.599449936224488)","(0.0, 0.0)",0.098319426,6.3662445,6.89832658,7.0607439,0.00076729,0,0
drk67,drk66,"(41.177206234056122, -72.599449936224488)","(41.187968351403065, -72.642498405612244)","(0.0, 0.0)",2.359484318,5.8903838,6.91045276,7.1764938,0.251095997,0,0
drk66,drk63,"(41.187968351403065, -72.642498405612244)","(41.19873046875, -72.685546875)","(0.0, 0.0)",2.359135068,6.0833003,7.105800149,7.3951325,0.133538797,0,0
drk63,drk62,"(41.19873046875, -72.685546875)","(41.204559948979593, -72.732182716836732)","(0.0, 0.0)",2.458312051,6.28264735,6.965984564,7.24722985,0.013085599,0,0
drk62,drk4r,"(41.204559948979593, -72.732182716836732)","(41.209941007653065, -72.775231186224488)","(0.0, 0.0)",2.269021982,6.05114755,6.710741194,7.14434105,0.047193135,0,0
drk4r,drk4q,"(41.209941007653065, -72.775231186224488)","(41.215322066326529, -72.818279655612244)","(0.0, 0.0)",2.268840383,2.9066086,3.713428273,6.7906608,0.409089439,0,0
drk4q,drk4m,"(41.215322066326529, -72.818279655612244)","(41.220703125, -72.861328125)","(0.0, 0.0)",2.268658765,0,1.089304548,5.658884,1.547044543,0,0
drk4m,drk4t,"(41.220703125, -72.861328125)","(41.22120759925064, -72.86233707350128)","(0.0, 0.0)",0.062981085,0.5658884,1.696265379,4.758607,0.017500528,0,0
drk4t,drk4s,"(41.22120759925064, -72.86233707350128)","(41.242899992028065, -72.905721859056129)","(0.0, 0.0)",2.707867829,2.2635536,2.919698395,4.8100514,0.562078113,0,0
drk4s,drk4u,"(41.242899992028065, -72.905721859056129)","(41.286389, -72.915000000000006)","(0.0, 1.0)",3.044049349,1.6976652,2.003969438,3.986941,1.007985917,0,0
drk4u,drkcm,"(41.286389, -72.915000000000006)","(41.044473453443878, -71.820990114795919)","(1.0, 0.0)",59.32444233,1.00959635,1.025923407,3.3953304,21.64429852,4.765069897,221.63201
drkcm,drkcn,"(41.044473453443878, -71.820990114795919)","(40.999631297831634, -71.783322704081627)","(0.0, 0.0)",3.669119003,3.02878905,3.040451234,4.7328848,0.741066535,0,0
drkcn,drkcp,"(40.999631297831634, -71.783322704081627)","(40.978107063137756, -71.761798469387756)","(0.0, 0.0)",1.863826116,5.04798175,5.05497906,6.0704392,0.07025818,0,0
drkcp,drkbz,"(40.978107063137756, -71.761798469387756)","(40.956582828443878, -71.740274234693871)","(0.0, 0.0)",1.864046928,7.06717445,7.069506887,7.4079936,0.19474632,0,0
drkbz,drkbx,"(40.956582828443878, -71.740274234693871)","(40.9130859375, -71.71875)","(0.0, 0.0)",3.209384347,8.0767708,8.0767708,8.0767708,0.181627597,0,0
drkbx,drkbr,"(40.9130859375, -71.71875)","(40.869140625, -71.71875)","(0.0, 0.0)",3.037183191,6.7392164,7.246095047,7.7423822,0.046516111,0,0
drkbr,drkbp,"(40.869140625, -71.71875)","(40.8251953125, -71.71875)","(0.0, 0.0)",3.037183191,5.401662,6.415419294,7.4079936,0.082701044,0,0
drkbp,drhzz,"(40.8251953125, -71.71875)","(40.78125, -71.71875)","(0.0, 0.0)",3.037183191,5.79392555,6.628057949,7.2279382,0.341427143,0,0
drhzz,drhzy,"(40.78125, -71.71875)","(40.756555005602593, -71.768973214285708)","(0.0, 0.0)",3.134263396,5.57528685,6.148677558,6.6491887,0.054672895,0,0
drhzy,drhzt,"(40.756555005602593, -71.768973214285708)","(40.735387867547672, -71.812021683673464)","(0.0, 0.0)",2.687163554,4.4370795,4.833875057,7.1893549,0.428246051,0,0
drhzt,drhzs,"(40.735387867547672, -71.812021683673464)","(40.714220729492752, -71.85507015306122)","(0.0, 0.0)",2.687765239,5.2473288,5.483728067,7.5108824,0.24115284,0,0
drhzs,drhz7,"(40.714220729492752, -71.85507015306122)","(40.693053591437838, -71.898118622448976)","(0.0, 0.0)",2.688366723,3.4982192,3.624380467,3.729719,0.382966629,0,0
drhz7,drhz6,"(40.693053591437838, -71.898118622448976)","(40.671886453382918, -71.941167091836732)","(0.0, 0.0)",2.688968004,1.93945388,2.522196445,3.15868616,0.503544256,0,0
drhz6,drhz3,"(40.671886453382918, -71.941167091836732)","(40.650719315327997, -71.984215561224488)","(0.0, 0.0)",2.689569084,4.57597938,6.265832993,7.22279376,0.1500569,0,0
drhz3,drhz1,"(40.650719315327997, -71.984215561224488)","(40.64719145898551, -71.991390306122454)","(0.0, 0.0)",0.448319946,5.6203007,7.760709268,8.4368816,0.02627196,0,0
drhz1,drhz0,"(40.64719145898551, -71.991390306122454)","(40.629552177273077, -72.027264030612244)","(0.0, 0.0)",2.241850036,5.71675895,7.32072185,7.80025715,0.227953276,0,0
drhz0,drhxp,"(40.629552177273077, -72.027264030612244)","(40.608385039218156, -72.0703125)","(0.0, 0.0)",2.690770638,6.17975855,6.844432447,7.02859115,0.260713821,0,0
drhxp,drhxn,"(40.608385039218156, -72.0703125)","(40.608385039218156, -72.116948341836732)","(0.0, 0.0)",2.446925524,3.5496636,3.641834817,3.7039968,0.434088011,0,0
drhxn,drhxj,"(40.608385039218156, -72.116948341836732)","(40.608385039218156, -72.159996811224488)","(0.0, 0.0)",2.258700487,0.6173328,0.679494783,0.7459438,1.279319258,0,0
drhxj,drhxh,"(40.608385039218156, -72.159996811224488)","(40.608385039218156, -72.203045280612244)","(0.0, 0.0)",2.258700487,0.643055,0.914272903,2.1349426,1.75121336,0,0
drhxh,drhx5,"(40.608385039218156, -72.203045280612244)","(40.608385039218156, -72.24609375)","(0.0, 0.0)",2.258700487,0.4887218,0.958214995,2.2378314,1.670392606,0,0
drhx5,drhwg,"(40.608385039218156, -72.24609375)","(40.603285463270375, -72.269411670918373)","(0.0, 0.0)",1.273260973,3.601108,4.033884015,4.1927186,0.129610893,0,0
drhwg,drhwf,"(40.603285463270375, -72.269411670918373)","(40.598185887322586, -72.292729591836732)","(0.0, 0.0)",1.273350677,3.6525524,4.059992048,5.4273842,0.204476093,0,0
drhwf,drhwc,"(40.598185887322586, -72.292729591836732)","(40.587986735427023, -72.339365433673464)","(0.0, 0.0)",2.546970404,0.9517214,5.021037746,6.5848832,0.05678818,0,0
drhwc,drhwb,"(40.587986735427023, -72.339365433673464)","(40.577787583531453, -72.38600127551021)","(0.0, 0.0)",2.547329113,3.49178865,8.806626742,9.3371586,0.062147928,0,0
drhwb,drhqz,"(40.577787583531453, -72.38600127551021)","(40.567588431635883, -72.432637117346943)","(0.0, 0.0)",2.547687752,2.84873365,4.357650724,4.6557182,0.45609251,0,0
drhqz,drhqw,"(40.567588431635883, -72.432637117346943)","(40.557389279740313, -72.479272959183675)","(0.0, 0.0)",2.548046321,0.385833,2.19447112,5.3244954,0.786734926,0,0
drhqw,drhqt,"(40.557389279740313, -72.479272959183675)","(40.54719012784475, -72.525908801020407)","(0.0, 0.0)",2.548404819,0.6687772,2.43111536,5.5559952,0.551751461,0,0
drhqt,drhqs,"(40.54719012784475, -72.525908801020407)","(40.53699097594918, -72.572544642857139)","(0.0, 0.0)",2.548763246,2.829442,2.897177127,2.958053,0.327645948,0,0
drhqs,drhqe,"(40.53699097594918, -72.572544642857139)","(40.52679182405361, -72.619180484693871)","(0.0, 0.0)",2.549121604,6.4048278,6.451985167,6.4819944,0.168083707,0,0
drhqe,drhqd,"(40.52679182405361, -72.619180484693871)","(40.521692248105829, -72.642498405612244)","(0.0, 0.0)",1.274695177,6.944994,6.944994,6.944994,0.108044687,0,0
drhqd,drhq6,"(40.521692248105829, -72.642498405612244)","(40.516592672158041, -72.665816326530617)","(0.0, 0.0)",1.27478474,5.1701622,6.284131323,7.073605,0.091614102,0,0
drhq6,drhq3,"(40.516592672158041, -72.665816326530617)","(40.511493096210259, -72.689134247448976)","(0.0, 0.0)",1.274874294,5.1701622,7.518796923,9.1056588,0.060256423,0,0
drhq3,drhq2,"(40.511493096210259, -72.689134247448976)","(40.501293944314689, -72.735770089285708)","(0.0, 0.0)",2.550017189,3.9354966,7.67164615,9.3371586,0.271937974,0,0
drhq2,drhnr,"(40.501293944314689, -72.735770089285708)","(40.491094792419126, -72.782405931122454)","(0.0, 0.0)",2.5503753,4.115552,7.470691463,8.8484368,0.186390606,0,0
drhnr,drhnq,"(40.491094792419126, -72.782405931122454)","(40.480895640523556, -72.829041772959187)","(0.0, 0.0)",2.55073334,6.816383,7.947838273,8.7198258,0.134516554,0,0
drhnq,drhnj,"(40.480895640523556, -72.829041772959187)","(40.470696488627986, -72.875677614795919)","(0.0, 0.0)",2.55109131,7.06331612,7.785595496,8.46774824,0.248284667,0,0
drhnj,drhnh,"(40.470696488627986, -72.875677614795919)","(40.460497336732416, -72.922313456632651)","(0.0, 0.0)",2.551449209,7.34626032,7.790739936,8.21052624,0.256765667,0,0
drhnh,drhn5,"(40.460497336732416, -72.922313456632651)","(40.450298184836853, -72.968949298469383)","(0.0, 0.0)",2.551807038,7.8709932,7.8709932,7.8709932,0.18159625,0,0
drhn5,drhn4,"(40.450298184836853, -72.968949298469383)","(40.440099032941283, -73.015585140306129)","(0.0, 0.0)",2.552164796,6.5334388,6.940621226,7.39770472,0.064058173,0,0
drhn4,drhn1,"(40.440099032941283, -73.015585140306129)","(40.434999456993502, -73.038903061224488)","(0.0, 0.0)",1.276216548,5.273051,5.765974093,6.62603872,0.051651428,0,0
drhn1,drhjb,"(40.434999456993502, -73.038903061224488)","(40.424800305097932, -73.08553890306122)","(0.0, 0.0)",2.552701301,6.370531533,6.976840533,7.750956267,0.144114919,0,0
drhjb,dr5vz,"(40.424800305097932, -73.08553890306122)","(40.414601153202362, -73.132174744897952)","(0.0, 0.0)",2.553058883,5.627803008,6.501813752,7.451935692,0.164371069,0,0
dr5vz,dr5vy,"(40.414601153202362, -73.132174744897952)","(40.404402001306792, -73.178810586734699)","(0.0, 0.0)",2.553416394,5.764988075,6.118430485,6.697417825,0.171466956,0,0
dr5vy,dr5vv,"(40.404402001306792, -73.178810586734699)","(40.394202849411229, -73.225446428571431)","(0.0, 0.0)",2.553773834,6.8678274,7.6909378,7.9996042,0.054477392,0,0
dr5vv,dr5vs,"(40.394202849411229, -73.225446428571431)","(40.384003697515659, -73.272082270408163)","(0.0, 0.0)",2.554131204,6.0961614,7.4190174,8.3339928,0.188100387,0,0
dr5vs,dr5ve,"(40.384003697515659, -73.272082270408163)","(40.373804545620089, -73.318718112244895)","(0.0, 0.0)",2.554488504,6.0961614,6.67821804,7.6137712,0.281312773,0,0
dr5ve,dr5vd,"(40.373804545620089, -73.318718112244895)","(40.363605393724519, -73.365353954081627)","(0.0, 0.0)",2.554845732,3.1895528,4.76007684,8.3854372,0.216773464,0,0
dr5vd,dr5v9,"(40.363605393724519, -73.365353954081627)","(40.358505817776738, -73.388671875)","(0.0, 0.0)",1.277556818,4.2184408,5.715227867,9.0542144,0.178717846,0,0
dr5v9,dr5v3,"(40.358505817776738, -73.388671875)","(40.338863961370947, -73.411809587499846)","(0.0, 0.0)",1.824301616,4.0641076,4.497097967,6.2762168,0.135593853,0,0
dr5v3,dr5v2,"(40.338863961370947, -73.411809587499846)","(40.319222104965156, -73.434947299999692)","(0.0, 0.0)",1.824538692,0.0257222,0.51058567,2.314998,1.387658533,0,0
dr5v2,dr5v0,"(40.319222104965156, -73.434947299999692)","(40.29565187727821, -73.462712554999513)","(0.0, 0.0)",2.189759284,1.7233874,2.335254233,3.7811634,0.79276759,0,0
dr5v0,dr5tp,"(40.29565187727821, -73.462712554999513)","(40.283866763434737, -73.476595182499423)","(0.0, 0.0)",1.095007609,2.8808864,4.592663085,7.0993272,0.001760393,0,0
dr5tp,dr5sz,"(40.283866763434737, -73.476595182499423)","(40.252439793185474, -73.51361552249918)","(0.0, 0.0)",2.920437185,4.1486234,6.062830558,8.0032788,0.341297706,0,0
dr5sz,dr5sy,"(40.252439793185474, -73.51361552249918)","(40.244583050623156, -73.522870607499115)","(0.0, 0.0)",0.730204047,5.9234552,7.070153481,8.2347786,0.055053101,0,0
dr5sy,dr5st,"(40.244583050623156, -73.522870607499115)","(40.209227709092737, -73.564518489998832)","(0.0, 0.0)",3.28638695,5.02225955,6.675818847,8.1796596,0.286874036,0,0
dr5st,dr5ss,"(40.209227709092737, -73.564518489998832)","(40.169943996281155, -73.610793914998524)","(0.0, 0.0)",3.652440464,5.236611217,7.16686511,8.5912148,0.020917432,0,0
dr5ss,dr5sk,"(40.169943996281155, -73.610793914998524)","(40.166015625, -73.615421457498499)","(0.0, 0.0)",0.365296111,3.223849067,5.503601528,7.6909378,0.04787392,0,0
dr5sk,dr5sh,"(40.166015625, -73.615421457498499)","(40.110893994547858, -73.647229683513302)","(0.0, 0.0)",4.163844755,1.28611,2.92204192,4.8614958,0.170660357,0,0
dr5sh,dr5s5,"(40.110893994547858, -73.647229683513302)","(40.09252011773048, -73.657832425518237)","(0.0, 0.0)",1.388070544,3.69885236,4.886227317,6.07558364,0.222030377,0,0
dr5s5,dr5eg,"(40.09252011773048, -73.657832425518237)","(40.074146240913095, -73.668435167523171)","(0.0, 0.0)",1.388131663,4.539110893,6.022195883,7.61891564,0.084739793,0,0
dr5eg,dr5ed,"(40.074146240913095, -73.668435167523171)","(40.019024610460953, -73.700243393537974)","(0.0, 0.0)",4.164761541,4.235588933,6.359412466,8.4368816,0.368460745,0,0
dr5ed,dr5e6,"(40.019024610460953, -73.700243393537974)","(39.982276856826196, -73.721448877547843)","(0.0, 0.0)",2.776813143,5.8389394,7.7736163,10.0831024,0.105673857,0,0
dr5e6,dr5e1,"(39.982276856826196, -73.721448877547843)","(39.945529103191433, -73.742654361557712)","(0.0, 0.0)",2.77705739,6.53986935,7.539626475,8.81628405,0.298275555,0,0
dr5e1,dr5dc,"(39.945529103191433, -73.742654361557712)","(39.890407472739291, -73.774462587572515)","(0.0, 0.0)",4.166043838,5.313777817,6.963436816,8.55906205,0.47306612,0,0
dr5dc,dr5db,"(39.890407472739291, -73.774462587572515)","(39.872033595921906, -73.785065329577449)","(0.0, 0.0)",1.388803341,4.690014467,5.882965689,7.3694103,0.148749077,0,0
dr5db,dr5d8,"(39.872033595921906, -73.785065329577449)","(39.853659719104527, -73.795668071582384)","(0.0, 0.0)",1.388864345,5.787495,6.867035948,7.4980213,0.098268055,0,0
dr5d8,dr5d2,"(39.853659719104527, -73.795668071582384)","(39.798538088652386, -73.827476297597187)","(0.0, 0.0)",4.166958893,8.4368816,9.238556833,9.4400474,0.255308754,0,0
dr5d2,dr56r,"(39.798538088652386, -73.827476297597187)","(39.780164211835007, -73.838079039602121)","(0.0, 0.0)",1.389108262,7.6137712,9.052472793,10.2117134,0.008501437,0,0
dr56r,dr56p,"(39.780164211835007, -73.838079039602121)","(39.761790335017622, -73.848681781607056)","(0.0, 0.0)",1.389169216,5.4788286,7.580360863,9.7487138,0.033435901,0,0
dr56p,dr53z,"(39.761790335017622, -73.848681781607056)","(39.725042581382866, -73.869887265616924)","(0.0, 0.0)",2.77852124,5.14444,7.436343337,9.388603,0.076783122,0,0
dr53z,dr53y,"(39.725042581382866, -73.869887265616924)","(39.70666870456548, -73.880490007621859)","(0.0, 0.0)",1.389352021,5.5817174,8.209668833,9.8258804,0.060035588,0,0
dr53y,dr53w,"(39.70666870456548, -73.880490007621859)","(39.669920950930724, -73.901695491631727)","(0.0, 0.0)",2.77888676,5.1701622,7.7093108,9.4400474,0.106100871,0,0
dr53w,dr53m,"(39.669920950930724, -73.901695491631727)","(39.63317319729596, -73.922900975641596)","(0.0, 0.0)",2.779130339,5.2987732,6.75244496,7.7938266,0.080498581,0,0
dr53m,dr53j,"(39.63317319729596, -73.922900975641596)","(39.578051566843818, -73.954709201656399)","(0.0, 0.0)",4.169152004,6.6363276,7.863870129,8.6426592,0.269785088,0,0
dr53j,dr53h,"(39.578051566843818, -73.954709201656399)","(39.55967769002644, -73.965311943661334)","(0.0, 0.0)",1.389839059,6.6363276,8.431341434,9.5429362,0.0399454,0,0
dr53h,dr52u,"(39.55967769002644, -73.965311943661334)","(39.541303813209055, -73.975914685666268)","(0.0, 0.0)",1.389899893,6.6106054,7.991755631,9.1571032,0.062736996,0,0
dr52u,dr52s,"(39.541303813209055, -73.975914685666268)","(39.504556059574298, -73.997120169676137)","(0.0, 0.0)",2.779982233,5.9675504,6.734929367,7.5108824,0.100033029,0,0
dr52s,dr52e,"(39.504556059574298, -73.997120169676137)","(39.486182182756913, -74.007722911681071)","(0.0, 0.0)",1.390082335,4.1669964,6.3515461,6.944994,0.091601369,0,0
dr52e,dr527,"(39.486182182756913, -74.007722911681071)","(39.449434429122149, -74.02892839569094)","(0.0, 0.0)",2.780347024,3.8068856,7.13864542,8.3339928,0.124494314,0,0
dr527,dr524,"(39.449434429122149, -74.02892839569094)","(39.412686675487393, -74.050133879700809)","(0.0, 0.0)",2.780590116,5.401662,7.55938712,8.745548,0.021200297,0,0
dr524,dqgrf,"(39.412686675487393, -74.050133879700809)","(39.357565045035251, -74.081942105715612)","(0.0, 0.0)",4.17134075,5.1187178,6.7869862,9.1571032,0.275465327,0,0
